spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
4361db9b-8cf0-43c7-891a-fef8ba587243,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,,,,,,,,SCR,,Electric Reheat,EC Type
91e86b1e-962a-4c66-a18a-113cf8c786e3,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,,,,,,,,15,,Electric Reheat,MOP
65ce5e8a-a890-4875-9a6e-1e639f00e80c,2d1e5232-6b33-4a6c-9eb7-1c6fa2970fe9,,,,,,,,4.9,,Electric Reheat,MCA
9c3040fe-6693-4e0d-9dac-04130416a970,296eb60a-7d0c-4e03-946f-833a04e2057c,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
414d095b-e291-4f3c-91f6-5d42daf6cb4e,296eb60a-7d0c-4e03-946f-833a04e2057c,,,,,,,,SDV,,,Model
b980b7bc-005a-4c5a-9d58-221ef62776a2,296eb60a-7d0c-4e03-946f-833a04e2057c,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7bd3c8d3-e41e-47a2-9e7c-9c73dfc56edb,296eb60a-7d0c-4e03-946f-833a04e2057c,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,300,CFM,Airflow,Cooling Max
847fab20-7c04-4b75-95f4-1cd234271a14,296eb60a-7d0c-4e03-946f-833a04e2057c,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,156,CFM,Airflow,Cooling Min
81fadf2b-4b82-4ff9-8ca4-28495cd16b41,296eb60a-7d0c-4e03-946f-833a04e2057c,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,160,CFM,Airflow,Reheat
62c99c98-6e29-49df-9f45-941a0e4ddf53,296eb60a-7d0c-4e03-946f-833a04e2057c,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
42179b81-228b-4656-affe-30717cd712e0,296eb60a-7d0c-4e03-946f-833a04e2057c,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.25,IN WG,Air Pressure,Downstream
