package_id,spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,1b2cb144-1ac2-44ea-96a1-e4caff9ef792,4b7cdd02-decf-4443-8262-d4582646bcc6,,,,,,,,0.01,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,3f7354d1-69a6-4bb2-90d5-bcdb194b2397,4b7cdd02-decf-4443-8262-d4582646bcc6,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,4.6,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,2d90e892-d803-4d64-86c6-782290070d8b,4b7cdd02-decf-4443-8262-d4582646bcc6,,,,,,,,82.1,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,dc2d78a2-04f0-46a5-a736-0ab967070236,4b7cdd02-decf-4443-8262-d4582646bcc6,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,480-3,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,caede429-328f-4bfc-bcfd-1a788d2f097d,4b7cdd02-decf-4443-8262-d4582646bcc6,,,,,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,08154c84-6056-4a7a-8683-b036b7f8a457,4b7cdd02-decf-4443-8262-d4582646bcc6,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,280b5152-d264-4ddf-a12d-67348c3d1610,4b7cdd02-decf-4443-8262-d4582646bcc6,,,,,,,,7.5,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,fd7752d4-51c1-485b-b113-e0dde5ac1046,a6e57231-55f5-4bf2-a145-dab0f2fbf140,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,1465e747-4062-47d9-9e40-f9b946cb393a,a6e57231-55f5-4bf2-a145-dab0f2fbf140,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,3aa853f3-6296-486f-ac4a-964a1a6f09b5,a6e57231-55f5-4bf2-a145-dab0f2fbf140,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,30f76c2b-64d9-4cb0-9faf-684a864b27d0,a6e57231-55f5-4bf2-a145-dab0f2fbf140,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,340,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,50f914e0-7d47-463a-96bf-08e29e34eee5,a6e57231-55f5-4bf2-a145-dab0f2fbf140,,,,,,,,170,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,6bcede61-d133-4b68-8ef6-b59c85d86462,a6e57231-55f5-4bf2-a145-dab0f2fbf140,eec607aa-5539-4423-90cf-d0a1e6b7910a,Reheat Coil Type,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,170,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,60339c04-ea3e-45ed-b917-9fbdc578f36b,a6e57231-55f5-4bf2-a145-dab0f2fbf140,,,,,,,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,866c004c-fd3c-473e-afdb-3464ebcc2935,a6e57231-55f5-4bf2-a145-dab0f2fbf140,,,,,,,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,6b3dbbec-4416-4c62-a038-629eec2a923d,a6e57231-55f5-4bf2-a145-dab0f2fbf140,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.104,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,20b99917-7ef0-4fb4-9797-6689a77bebc3,a6e57231-55f5-4bf2-a145-dab0f2fbf140,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,2.9,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,9d3a5659-ed6c-41fd-8fde-ddc7b996ec89,a6e57231-55f5-4bf2-a145-dab0f2fbf140,,,,,,,,#N/A,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,594252d6-7555-4174-9bc6-a03896c58ab8,a6e57231-55f5-4bf2-a145-dab0f2fbf140,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,6c322c61-54e8-430f-8168-4e5dac43e0f5,a6e57231-55f5-4bf2-a145-dab0f2fbf140,,,,,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,6fc82d5a-f094-4246-ab26-74d44953b3e7,a6e57231-55f5-4bf2-a145-dab0f2fbf140,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,3b1cc7a9-08d3-415c-9ab8-5d07dc89561a,a6e57231-55f5-4bf2-a145-dab0f2fbf140,,,,,,,,14.3,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,064841f9-de15-4f8f-96c1-8aea5e1fe938,13a1f08a-5621-43db-8bb3-4fb9b19baced,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,2ed04aa6-53c4-4c2f-ab8f-5e8b2ed392bd,13a1f08a-5621-43db-8bb3-4fb9b19baced,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,968925bd-80f8-4d3a-aca3-debc796ee756,13a1f08a-5621-43db-8bb3-4fb9b19baced,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,142213fb-2d29-45a9-b667-4171f003464b,13a1f08a-5621-43db-8bb3-4fb9b19baced,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,280,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,7d2270c1-4427-4d82-9b8f-51dbbbe9cfa0,13a1f08a-5621-43db-8bb3-4fb9b19baced,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,149,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,31d822a7-5b93-49dc-bc41-631e12f4d160,13a1f08a-5621-43db-8bb3-4fb9b19baced,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,150,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,34d9284e-af6b-4114-a84b-018ce3c6ebc3,13a1f08a-5621-43db-8bb3-4fb9b19baced,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0f305b76-0735-45cd-8610-c660e3aedc14,13a1f08a-5621-43db-8bb3-4fb9b19baced,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,425eec07-170e-45ef-be02-bf82cbb820c9,13a1f08a-5621-43db-8bb3-4fb9b19baced,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.07,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ddb18376-3ef3-48b4-a831-6e3507df695e,13a1f08a-5621-43db-8bb3-4fb9b19baced,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,1.3,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,352a575a-fac9-4548-94fc-d6d159eb5f61,13a1f08a-5621-43db-8bb3-4fb9b19baced,,,,,,,,83,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,1547f10f-6d71-478b-9634-cf63ffebb8d4,13a1f08a-5621-43db-8bb3-4fb9b19baced,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,de72b72e-4c75-438b-ad2d-059e4a275ded,277,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,b246feed-a3ae-4d3a-87d2-27beef2957e2,13a1f08a-5621-43db-8bb3-4fb9b19baced,eec607aa-5539-4423-90cf-d0a1e6b7910a,Reheat Coil Type,78ff0a14-a8af-49b0-ba76-0973b1289755,SCR Electric,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,193f2e25-d4b3-47f5-979e-8cd1e3401783,13a1f08a-5621-43db-8bb3-4fb9b19baced,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,dc0efd18-aafe-4c44-a75c-78f003fc0e95,13a1f08a-5621-43db-8bb3-4fb9b19baced,,,,,,,,6.4,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,66eebb7d-7bc5-41eb-a6f8-c5fe41f3c0fb,0b0ae26f-c451-4ef4-af48-7169bb205667,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,70bf1973-676b-4c1f-aaa8-9aa2550993e1,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,42697076-d0ae-47b8-81b2-4abe68551e83,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0a37e6ae-5c65-44b0-8b75-10160e41f8a3,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,3.4,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,9f4b1754-0a11-4ec5-8f5e-d9d7af6d9814,0b0ae26f-c451-4ef4-af48-7169bb205667,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,3d7a25f9-379e-4a1c-a6b5-016284394961,0b0ae26f-c451-4ef4-af48-7169bb205667,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,140,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,66261028-0946-4d58-a8c3-9da771aa62f2,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,85,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,8b42a9f7-0182-4300-93be-26b280205bbe,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,85,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,db254583-4c2c-4a5c-8108-fb72cbd07c11,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ef9e6c2c-d2c4-4220-90a7-f2cbfc23c957,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,b2e47a64-f3c6-4b69-b16f-edb4ba18e46a,0b0ae26f-c451-4ef4-af48-7169bb205667,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.018,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,429fcf5a-a327-4385-824f-c82b518d193d,0b0ae26f-c451-4ef4-af48-7169bb205667,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,b6170ddf-16c1-4413-ad1f-910bbe371be1,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,80,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,67b22533-d3f5-4b81-9c43-65e20693fa6a,0b0ae26f-c451-4ef4-af48-7169bb205667,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,183a3131-e578-46f9-956a-347a53e6d6d0,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0112763b-1896-4428-957e-72c176f35f06,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ebcd4e89-3c62-4a48-b033-184c0f54d1b9,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,164,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,390246ba-8e5d-444c-86d5-e0fd03c82c6f,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,165,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,36dfb900-c901-47a3-afdd-1804d58e109d,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,d95ba9d5-6bb4-4614-97ef-1bcc6cb4fb6a,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ced7ce53-7543-4d79-b982-70931252be40,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,80,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,1b89e3ee-40f2-4f2a-b5fb-d29a1fce7ab5,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,7aa9b2d6-d77f-4d30-9ccb-50a03639b9be,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,01c7b497-7425-436b-896a-ee256e14806d,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,6.4,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,7aba9d93-e9b0-4f9b-9a89-89e07735e94f,66f56ae9-9398-4380-91bb-e408c7ce6693,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ad6d4809-745a-4c6d-93af-a3d6a3bed4ee,66f56ae9-9398-4380-91bb-e408c7ce6693,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,dd4e3c08-1d0b-48f6-9b0d-82ad359886dd,66f56ae9-9398-4380-91bb-e408c7ce6693,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,310,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,c5af1248-cdd3-458c-8970-72af2ce5777b,66f56ae9-9398-4380-91bb-e408c7ce6693,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.086,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0c083823-35bb-4725-ada5-8fc40133195f,66f56ae9-9398-4380-91bb-e408c7ce6693,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,1.3,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,69a945a4-6aa4-4df6-af53-d11f6592b1e6,66f56ae9-9398-4380-91bb-e408c7ce6693,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,4aa3466a-17cb-43c0-ae82-9441e95fd13f,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,14a9e995-cc17-4b9b-9a76-d8804722458f,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,23dbe27a-50c5-48fa-ad60-a48c71a27f84,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,,,,,,,,10,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,b11dc554-4350-4a65-a4db-41eee4b05632,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,1040,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,61e313bb-d2ee-43f8-85d1-2d9bc9f51369,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,545,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,48cbca5c-0d58-4d08-85b2-bfad1c99736d,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,545,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0a431f3e-2154-4d0b-aeaa-20b7b6dba97d,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,1f50ceb3-bcc5-4285-840d-d01d206f95c9,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,a2a45408-cd12-412c-8b88-b9974eb8273d,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.01,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,2bec6022-e3cc-4c24-9344-480cf3561184,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,6.8,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,b82393ea-c5eb-451a-9421-02c74d93c521,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,,,,,,,,94.5,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,a957afb6-b728-4d10-af69-51bea0af8a02,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,,,,,,,,480-3,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,d1798e77-4386-4549-9989-8c3b7b1474c8,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,,,,,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,3afd2cb2-d1bb-4155-927f-ddcca2ef2975,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ae7523e9-cafe-491f-be70-121e1de558d1,1351c7c2-0ee2-4ba6-9206-def20db6e6a3,,,,,,,,11.1,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,6742169b-e293-490e-a724-da949a568212,b6d111b9-f87f-418d-87af-5f889d8dc765,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,560b529e-cd42-41c9-a280-5db5d8931779,b6d111b9-f87f-418d-87af-5f889d8dc765,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,5de776ff-b082-4134-9ff5-c22959aef11d,b6d111b9-f87f-418d-87af-5f889d8dc765,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0746b6bd-2c8b-4969-865f-48b9b090e717,b6d111b9-f87f-418d-87af-5f889d8dc765,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,120,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,9d115e02-1ae5-4a01-9638-35188b5ee0ae,b6d111b9-f87f-418d-87af-5f889d8dc765,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,c169b344-44ae-462d-884d-b6240e8312a6,b6d111b9-f87f-418d-87af-5f889d8dc765,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,2f0967a9-d801-4c03-8b08-17584503861c,b6d111b9-f87f-418d-87af-5f889d8dc765,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,29eac38b-7be2-4c30-b542-5710f2bf933f,b6d111b9-f87f-418d-87af-5f889d8dc765,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,fa7ac93c-9b55-40c3-9c2e-728047518691,b6d111b9-f87f-418d-87af-5f889d8dc765,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.013,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,1a486fd5-3b03-41e0-b9b6-05747d86caad,b6d111b9-f87f-418d-87af-5f889d8dc765,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,29969f20-7b1b-421e-8eb7-070cf36a2b8a,b6d111b9-f87f-418d-87af-5f889d8dc765,,,,,,,,81.5,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,264c0d6f-9fa5-4867-9305-40beacd6e94b,b6d111b9-f87f-418d-87af-5f889d8dc765,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,57a0c0c0-448b-43f1-9cab-130c819e830b,b6d111b9-f87f-418d-87af-5f889d8dc765,eec607aa-5539-4423-90cf-d0a1e6b7910a,Reheat Coil Type,78ff0a14-a8af-49b0-ba76-0973b1289755,SCR Electric,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,1ada4603-e43c-4124-a0de-54d561b8b17f,b6d111b9-f87f-418d-87af-5f889d8dc765,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,10bd135f-2f6b-4850-a6be-edb4ebf9cf6d,b6d111b9-f87f-418d-87af-5f889d8dc765,,,,,,,,3.4,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,d95f91a3-e276-45cc-8c62-25e1630078e6,42c1c233-f173-408e-926c-97ca9f1f2bf0,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,7d4583ba-4d93-45fc-94e5-56e5a2767254,42c1c233-f173-408e-926c-97ca9f1f2bf0,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,69d144ec-c008-4e93-9ce5-89e19c291cdc,42c1c233-f173-408e-926c-97ca9f1f2bf0,,,,,,,,10,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,b54c2b63-1e05-4cfe-9d3e-f30f9ab21667,42c1c233-f173-408e-926c-97ca9f1f2bf0,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,1075,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,d39c2f68-2b4c-4c6b-b007-f3abc0f2ef28,42c1c233-f173-408e-926c-97ca9f1f2bf0,,,,,,,,540,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,7c6703ff-0b24-4d2e-8ff6-0eb5d0ba6445,42c1c233-f173-408e-926c-97ca9f1f2bf0,,,,,,,,540,CFM,Airflow,Reheat
