spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
4fa5ee06-e196-49f1-a6a1-4ba5d688c51f,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,,,"{"kind":"flat","type":"EER","unit":null,"value":"10.1","category":"AHRI 340/360 Ratings"}",10.1,,AHRI 340/360 Ratings,EER
ddb68096-397f-42dd-9103-d15f0b425527,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,,,"{"kind":"flat","type":"IEER","unit":null,"value":"13.3","category":"AHRI 340/360 Ratings"}",13.3,,AHRI 340/360 Ratings,IEER
a9a661f1-6e51-458e-baa7-63f10d91d245,8be307a1-bb54-476d-baec-bbf9c189e53f,,,,,,,"{"kind":"flat","type":"Combined Efficiency","unit":null,"value":"14.6","category":"AHRI 340/360 Ratings"}",14.6,,AHRI 340/360 Ratings,Combined Efficiency
525ec8ad-319c-4d9f-a621-b6e9d77e7710,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"GREENHECK","category":null}",GREENHECK,,,Manufacturer
50e06c97-4376-4ad6-b717-92ff4219c1b4,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"Model No.","unit":null,"value":"RVE-85-52B-1S1-A2","category":null}",RVE-85-52B-1S1-A2,,,Model No.
adcb8806-b833-4000-b40c-7a9a9600b9ea,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,5b9e4507-0c65-4ae7-bcfb-7f480f8b377c,Airflow Rate,,,,,"{"kind":"flat","type":"Supply Airflow","unit":null,"value":"4225","category":null}",4225,,,Supply Airflow
b2bafb5c-b770-49e1-80c4-a54ce12d4704,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"Exhaust Airflow","unit":null,"value":"4000","category":null}",4000,,,Exhaust Airflow
6b1b3714-2f28-4808-9bc8-953ce717a42e,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,,,"{"kind":"flat","type":"ESP","unit":null,"value":"0.75","category":"Motor"}",0.75,,Motor,ESP
8523aeb4-85d7-493b-b006-978c6d6a066a,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"QTY","unit":null,"value":"2","category":"Motor"}",2,,Motor,QTY
5bc25f5e-56fc-4090-879f-9edfec7d6afd,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"HP","unit":null,"value":"2.00","category":"Motor"}",2.00,,Motor,HP
