spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
985b6281-f467-4b8b-b545-14c5b9e67575,7117c3c2-5274-4130-94b9-d72d6e953075,,,,,,,"{"kind":"flat","type":"Accessory","unit":null,"value":"MOLDED INSULATION (R-6) BLANKET ON BACK PAN","category":null}",MOLDED INSULATION (R-6) BLANKET ON BACK PAN,,,Accessory
d5ffb1e7-1fc5-4476-b487-485d1a100df6,7117c3c2-5274-4130-94b9-d72d6e953075,,,,,,,"{"kind":"flat","type":"Accessory","unit":null,"value":"BALANCING DAMPER IN INLET","category":null}",BALANCING DAMPER IN INLET,,,Accessory
5894f7df-0197-4b41-aab9-b17b67d37f49,7117c3c2-5274-4130-94b9-d72d6e953075,671253fd-d096-4dee-ba55-b9a9cc344ccb,Noise Level,,,,,"{"kind":"flat","type":"Maximum NC Level","unit":null,"value":"35","category":null}",35,,,Maximum NC Level
8c49d45a-f390-4172-bbda-82fff330a53d,7117c3c2-5274-4130-94b9-d72d6e953075,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,,,"{"kind":"flat","type":"Maximum Pressure Drop","unit":"\" WC","value":"0.10","category":null}",0.10," WC,,Maximum Pressure Drop
c0092546-27ee-4725-a1c3-d8182ed56bf5,8022d97b-1dd9-4dcb-9953-8f26061098b3,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"EGGCRATE RETURN GRILLE","category":null}",EGGCRATE RETURN GRILLE,,,Description
660e3bf6-8118-4fa7-8fa3-6db46a55b2f5,8022d97b-1dd9-4dcb-9953-8f26061098b3,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,74df1e98-d237-4dac-a7c1-024d504d41ab,Titus,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"TITUS","category":null}",TITUS,,,Manufacturer
9c583339-0fee-44f2-9f76-f15f1eb5888d,8022d97b-1dd9-4dcb-9953-8f26061098b3,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"50F","category":null}",50F,,,Model
e8670fa8-829c-415e-878d-a13eebdf2129,8022d97b-1dd9-4dcb-9953-8f26061098b3,,,,,,,"{"kind":"flat","type":"Face Size","unit":null,"value":"24x24","category":null}",24x24,,,Face Size
2d43be1d-e22e-4238-9990-d0835683c82d,8022d97b-1dd9-4dcb-9953-8f26061098b3,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"---","category":null}",---,,,Damper
60c0255a-7e62-49f0-97fa-b73742e3aab2,8022d97b-1dd9-4dcb-9953-8f26061098b3,523740af-9ca7-455c-ab51-4ad1918ab54a,Material,8faa789d-f22f-4dd4-b51a-444530991b81,Aluminum,,,"{"kind":"flat","type":"Material","unit":null,"value":"ALUMINUM","category":null}",ALUMINUM,,,Material
12fbafb8-5543-4acb-8715-7fcc41e4d154,8022d97b-1dd9-4dcb-9953-8f26061098b3,,,,,,,"{"kind":"flat","type":"Accessory","unit":null,"value":"1/2\"x1/2\"x1/2\" CORE","category":null}",1/2"x1/2"x1/2" CORE,,,Accessory
f6b0fd83-b9e6-455a-94a8-e32d873be499,8022d97b-1dd9-4dcb-9953-8f26061098b3,,,,,,,"{"kind":"flat","type":"Maximum NC Level","unit":null,"value":"35","category":null}",35,,,Maximum NC Level
8f00343b-12c1-406e-b2cd-0f0514257804,8022d97b-1dd9-4dcb-9953-8f26061098b3,,,,,,,"{"kind":"flat","type":"Maximum Pressure Drop","unit":"\" WC","value":"0.10","category":null}",0.10," WC,,Maximum Pressure Drop
2c04c89b-a924-4e22-a3cf-af5500d4b145,8ae20ddf-608f-4783-935c-246bb2a18cb7,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"EGGCRATE EXHAUST GRILLE","category":null}",EGGCRATE EXHAUST GRILLE,,,Description
4e61ff1c-1dbc-4cae-9d86-2089e5ff7d67,8ae20ddf-608f-4783-935c-246bb2a18cb7,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,74df1e98-d237-4dac-a7c1-024d504d41ab,Titus,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"TITUS","category":null}",TITUS,,,Manufacturer
0f98f1c1-9479-4d71-b808-9c0221295a20,8ae20ddf-608f-4783-935c-246bb2a18cb7,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"50F","category":null}",50F,,,Model
b8890ef5-a36a-428e-8b9f-f64485d641e0,8ae20ddf-608f-4783-935c-246bb2a18cb7,,,,,,,"{"kind":"flat","type":"Face Size","unit":null,"value":"24x24","category":null}",24x24,,,Face Size
2bcaba54-0b73-4e78-81ff-0b6624bc1c59,8ae20ddf-608f-4783-935c-246bb2a18cb7,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"---","category":null}",---,,,Damper
09661c63-992d-4f21-b406-1942d4f4ca2c,8ae20ddf-608f-4783-935c-246bb2a18cb7,523740af-9ca7-455c-ab51-4ad1918ab54a,Material,8faa789d-f22f-4dd4-b51a-444530991b81,Aluminum,,,"{"kind":"flat","type":"Material","unit":null,"value":"ALUMINUM","category":null}",ALUMINUM,,,Material
eccc01ab-ab62-4700-a15b-bfbcd937243d,8ae20ddf-608f-4783-935c-246bb2a18cb7,,,,,,,"{"kind":"flat","type":"Accessory","unit":null,"value":"1/2\"x1/2\"x1/2\" CORE","category":null}",1/2"x1/2"x1/2" CORE,,,Accessory
0ad91a7a-0b47-4b2a-a2c5-ed0e1eedf291,8ae20ddf-608f-4783-935c-246bb2a18cb7,671253fd-d096-4dee-ba55-b9a9cc344ccb,Noise Level,,,,,"{"kind":"flat","type":"Maximum NC Level","unit":null,"value":"35","category":null}",35,,,Maximum NC Level
