spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
7787a6e9-fbc5-435d-a243-df7102880872,9529f1b9-62d5-4bb5-af2e-843ad89f28c2,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
03af45e8-d58d-494a-abf7-d811c64876e1,ea5c9b85-171b-40d0-b760-dc642b2d61ce,92929d54-bdb5-4112-a464-e3362820c7c6,Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Capacity","unit":"KW","value":"5","category":null}",5,KW,,Capacity
3620633a-28fc-4a72-b34a-700c320a4c6c,ea5c9b85-171b-40d0-b760-dc642b2d61ce,,,,,,,"{"kind":"flat","type":"Heater Location","unit":null,"value":"FIRE FR2-260","category":null}",FIRE FR2-260,,,Heater Location
3b4c948a-4eff-4724-b9cd-3465efe1a938,ea5c9b85-171b-40d0-b760-dc642b2d61ce,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Airflow Volume","unit":"CFM","value":"350","category":null}",350,CFM,,Airflow Volume
61529d5a-cb6f-4969-a612-053c18e0d646,ea5c9b85-171b-40d0-b760-dc642b2d61ce,778e1224-58f6-4cb6-af6f-7227bc5c219a,Height,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Height","unit":"IN","value":"16","category":"Physical Characteristics"}",16,IN,Physical Characteristics,Height
38d69f5a-f47e-4f8c-9dfd-d1707e7b0ec1,ea5c9b85-171b-40d0-b760-dc642b2d61ce,8f849a97-11fb-48e5-86d7-de5a5abacc0c,Length,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Length","unit":"IN","value":"14","category":"Physical Characteristics"}",14,IN,Physical Characteristics,Length
12080371-3546-4b3e-bf8b-8b67cbe1ec8b,ea5c9b85-171b-40d0-b760-dc642b2d61ce,0ec991ea-04b0-4866-9b80-e5a019f24af6,Depth,,,,,"{"kind":"flat","type":"Depth","unit":"FT-IN","value":"8'-0\"","category":"Physical Characteristics"}",8'-0",FT-IN,Physical Characteristics,Depth
51d24d9f-a147-49d9-9a34-0ee8eddd7dde,ea5c9b85-171b-40d0-b760-dc642b2d61ce,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight","unit":"LBS","value":"27","category":"Physical Characteristics"}",27,LBS,Physical Characteristics,Weight
28e916db-4440-4bf4-be5a-6ee2aed902aa,ea5c9b85-171b-40d0-b760-dc642b2d61ce,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"MFR","unit":null,"value":"BERKO","category":null}",BERKO,,,MFR
57c4be4b-da61-4e95-9884-6471ad71619a,ea5c9b85-171b-40d0-b760-dc642b2d61ce,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"HUHAA548","category":null}",HUHAA548,,,Model
5ed3b197-bc9d-4691-ac4f-f599b1f584ba,ea5c9b85-171b-40d0-b760-dc642b2d61ce,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Voltage","unit":null,"value":"480","category":"Electrical Information"}",480,,Electrical Information,Voltage
3ccf3980-baad-4594-8d77-fb0d8e5b29fa,ea5c9b85-171b-40d0-b760-dc642b2d61ce,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"Phase","unit":null,"value":"1","category":"Electrical Information"}",1,,Electrical Information,Phase
86e6e998-7ec8-4f5f-aa6f-fce1e08533ca,ea5c9b85-171b-40d0-b760-dc642b2d61ce,9aae5376-ca52-4e0d-8853-822740d0973b,Frequency,,,,,"{"kind":"flat","type":"Hertz","unit":null,"value":"60","category":"Electrical Information"}",60,,Electrical Information,Hertz
ea5d844d-6551-42ee-b114-78c3e845e3d6,ea5c9b85-171b-40d0-b760-dc642b2d61ce,5869aba7-ed8b-4fb0-a830-8f68c613d30e,Current Draw,,,,,"{"kind":"flat","type":"FLA","unit":null,"value":"6","category":"Electrical Information"}",6,,Electrical Information,FLA
7ef3ccad-f54c-4a04-85df-519b84966b11,ea5c9b85-171b-40d0-b760-dc642b2d61ce,,,,,,,"{"kind":"flat","type":"MOP","unit":null,"value":"15","category":"Electrical Information"}",15,,Electrical Information,MOP
ff748e4a-89cf-4f9a-a85b-8637b9a33aaf,ea5c9b85-171b-40d0-b760-dc642b2d61ce,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
fa5c0dc0-74a1-4f6d-93df-54936edee2ee,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,92929d54-bdb5-4112-a464-e3362820c7c6,Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Capacity","unit":"KW","value":"5","category":null}",5,KW,,Capacity
3378300c-93b1-4494-86e8-5aa70606c02f,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,,,,,,,"{"kind":"flat","type":"Heater Location","unit":null,"value":"WATER TREATMENT WT2-120","category":null}",WATER TREATMENT WT2-120,,,Heater Location
