spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
8cbb7ffa-0b6e-47dc-885a-04b4c5331755,39f1870f-fc25-4a72-a18c-482606dd5e9a,,,,,,,,SCR CONTROL,,Required Features (from Note 1),Control
7943b030-c034-4d90-8327-bcc6c9995f4f,39f1870f-fc25-4a72-a18c-482606dd5e9a,,,,,,,,AIRFLOW SWITCH,,Required Features (from Note 1),Safety
34953f45-d7f4-43ca-8082-07d0286f6604,017cba1c-5b4b-41b2-a964-86279e6a41f9,,,,,,,,125,,,Location
55f88e38-c6e6-40a7-be1a-326a93404b48,017cba1c-5b4b-41b2-a964-86279e6a41f9,,,,,,,,SLIP-IN,,,Style
209ed1d8-03a9-442f-94be-19298ca0664f,017cba1c-5b4b-41b2-a964-86279e6a41f9,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,3,KW,,Capacity
41c00cd4-6468-49f5-a8e2-2addbe99490f,017cba1c-5b4b-41b2-a964-86279e6a41f9,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,277,V,Electrical,Voltage
8e77320b-1f08-4560-af33-0a4b6f2c5336,017cba1c-5b4b-41b2-a964-86279e6a41f9,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,1,,Electrical,Phase
5a26b2a5-0b4b-48a5-b2f0-80422430cd45,017cba1c-5b4b-41b2-a964-86279e6a41f9,,,,,,,,24,VAC,Electrical,Control Voltage
1578914e-1ff7-4821-a948-185efd62fa01,017cba1c-5b4b-41b2-a964-86279e6a41f9,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,,GREENHECK,,,Manufacturer
e2a75642-34c4-4a18-af07-58753958a59f,017cba1c-5b4b-41b2-a964-86279e6a41f9,,,,,,,,IDHC,,,Model
234a4282-5c11-4b88-ad42-98652daca871,017cba1c-5b4b-41b2-a964-86279e6a41f9,,,,,,,,1,,,Notes
752e003a-88fa-4aab-aec2-f34cd886f0f7,017cba1c-5b4b-41b2-a964-86279e6a41f9,,,,,,,,SCR CONTROL,,Required Features (from Note 1),Control
3f7b2f3f-b3c9-4ec2-96a6-1e89f4534c13,017cba1c-5b4b-41b2-a964-86279e6a41f9,,,,,,,,AIRFLOW SWITCH,,Required Features (from Note 1),Safety
