project_id,package_id,package,equipment_id,equipment_tag,component_type_id,component_type_name,quantity,component_id,component_name,component_model,component_manufacturer_name,bod_manufacturer_name
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),33db5de5-e3e8-40dd-ae88-febc533d90aa,VAV W2-205,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,ca0f07ca-d51f-4344-81cf-8cb63c6a858a,SDV 6",SDV 6",Price Industries,Price Industries
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),4c9551f8-4714-4cad-846b-dc0c10c92c9b,VAV W2-302,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,dff97026-7d4d-49b8-b695-c9a1b1115fe2,SDV 24"x16",SDV 24"x16",Price Industries,Price Industries
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),81ba621a-21f6-421c-bd3c-bab949807283,VAV E1-104,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,ca0f07ca-d51f-4344-81cf-8cb63c6a858a,SDV 6",SDV 6",Price Industries,Price Industries
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),63a56d9c-8361-4966-bd05-ad854d7ed2e8,VAV W2-206,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,ca0f07ca-d51f-4344-81cf-8cb63c6a858a,SDV 6",SDV 6",Price Industries,Price Industries
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),ba7ffc1a-1be0-44fe-8520-c8a705b832b3,VAV W1-201,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,b21f6e99-3466-4da2-b16b-a002173fa313,SDV 10",SDV 10",Price Industries,Price Industries
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),7a6108e1-5bd0-40c3-b5ff-702363474023,VAV W2-304,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,dff97026-7d4d-49b8-b695-c9a1b1115fe2,SDV 24"x16",SDV 24"x16",Price Industries,Price Industries
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),e27e2c6b-be7d-4775-9c60-f5cbae6cab80,VAV W1-303,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,b21f6e99-3466-4da2-b16b-a002173fa313,SDV 10",SDV 10",Price Industries,Price Industries
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),d3861b0d-0d8f-4f37-8a57-093e0264d6cc,VAV W1-104,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,b21f6e99-3466-4da2-b16b-a002173fa313,SDV 10",SDV 10",Price Industries,Price Industries
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),e6196a8a-31ca-449f-a827-06e8ccb8d417,VAV W2-201,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,ca0f07ca-d51f-4344-81cf-8cb63c6a858a,SDV 6",SDV 6",Price Industries,Price Industries
5d46b1d8-016e-4239-9789-997b9d5d1d40,03a53b28-8a71-4ce6-80f0-bda30a2552e9,VARIABLE AIR VOLUME TERMINAL SCHEDULE (ELECTRIC HEAT),16f152c8-29af-4800-9756-f45ef371562f,VAV W2-208,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,ca0f07ca-d51f-4344-81cf-8cb63c6a858a,SDV 6",SDV 6",Price Industries,Price Industries
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,1460305a-b014-4d40-abba-a92f1871b3a0,VAV-6,f261e3df-df3f-44ac-a1a8-189e4f0a4c88,Single-Duct VAV Terminal Units,0,dbc92568-b992-4139-a8ff-77b32257dedc,VCCF06-,VCCF06-,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,5f99a0c1-7b4a-4c3b-8f3c-d23214d42cfd,VAV-1,f261e3df-df3f-44ac-a1a8-189e4f0a4c88,Single-Duct VAV Terminal Units,0,b33b9b01-211e-4128-b865-aeba33f3c145,VCCF10-,VCCF10-,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,53a6e7c1-7cd3-4dd1-87b0-5718a1913cac,VAV-8,f261e3df-df3f-44ac-a1a8-189e4f0a4c88,Single-Duct VAV Terminal Units,0,dbc92568-b992-4139-a8ff-77b32257dedc,VCCF06-,VCCF06-,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,b2dd51c5-48b2-44a6-8e9a-7be4998d43d7,VAV-2,f261e3df-df3f-44ac-a1a8-189e4f0a4c88,Single-Duct VAV Terminal Units,0,dbc92568-b992-4139-a8ff-77b32257dedc,VCCF06-,VCCF06-,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,b748958f-ea4d-4dd1-942d-4c850c91227d,VAV-9,f261e3df-df3f-44ac-a1a8-189e4f0a4c88,Single-Duct VAV Terminal Units,0,dbc92568-b992-4139-a8ff-77b32257dedc,VCCF06-,VCCF06-,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,ca4e08a3-cce0-4a44-ab9c-da87e2e68d81,VAV-5,f261e3df-df3f-44ac-a1a8-189e4f0a4c88,Single-Duct VAV Terminal Units,0,dbc92568-b992-4139-a8ff-77b32257dedc,VCCF06-,VCCF06-,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,f554a77c-7767-47f1-98da-fd1a5e35193d,VAV-3,f261e3df-df3f-44ac-a1a8-189e4f0a4c88,Single-Duct VAV Terminal Units,0,dbc92568-b992-4139-a8ff-77b32257dedc,VCCF06-,VCCF06-,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,f75e568f-6f3c-45d8-8d42-a01d3d08c64d,VAV-4,f261e3df-df3f-44ac-a1a8-189e4f0a4c88,Single-Duct VAV Terminal Units,0,dbc92568-b992-4139-a8ff-77b32257dedc,VCCF06-,VCCF06-,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,a63b2156-a5e9-4d18-a496-bb7cd804ddbf,VAV-7,f261e3df-df3f-44ac-a1a8-189e4f0a4c88,Single-Duct VAV Terminal Units,0,dbc92568-b992-4139-a8ff-77b32257dedc,VCCF06-,VCCF06-,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,4e1f72c5-cc92-4f69-947a-e5bda8abb325,VARIABLE VOLUME TERMINAL UNIT SCHEDULE,b3b2bd20-1cf2-4c32-91a8-5903123dc219,VAV-10,51041420-f0c5-41e5-80f6-77dd2cc0f08e,Variable-Air-Volume Terminal Units,0,49ef5167-21c5-42c7-8e14-c105b0ff8084,VCCF16,VCCF16,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,e6cedd55-a668-4689-822a-a2ac63794932,ROOF-TOP HEAT PUMP UNIT SCHEDULE - 460V (NEW),3c3043b4-af2a-4331-89c3-cfa90f22a096,RTU-1,8f0a3c4a-455a-4598-8294-0b49f76e5658,Air-Source Unitary Heat Pumps,0,e70a81ff-025a-4b39-a2dc-1954a03cc3e8,WSK180A4S00**D0C,WSK180A4S00**D0C,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,e6cedd55-a668-4689-822a-a2ac63794932,ROOF-TOP HEAT PUMP UNIT SCHEDULE - 460V (NEW),908e21b9-bf08-4110-b7df-4220c97444d7,RTU-2,8f0a3c4a-455a-4598-8294-0b49f76e5658,Air-Source Unitary Heat Pumps,0,bf3f765d-6eaa-45e4-aab7-a86fe50780de,WSK180A4S00**D4C,WSK180A4S00**D4C,Trane,Trane
2dba0fcc-cd35-4c56-b033-5ff0bede2072,b8c6993b-0a96-4851-acc1-8d12a6591c47,AIR DEVICE SCHEDULE,ab5df637-946c-4f45-8de7-0692356660f3,S1,8102129d-90c1-4eba-9f1e-4ade21100199,"Diffusers, Registers, and Grilles",0,023227c6-367e-41f2-8a0f-281090687ca9,OMNI,OMNI,Titus,Titus
2dba0fcc-cd35-4c56-b033-5ff0bede2072,b8c6993b-0a96-4851-acc1-8d12a6591c47,AIR DEVICE SCHEDULE,b5f37877-5a45-4a9a-9592-f16d8ac43c6d,R1,8102129d-90c1-4eba-9f1e-4ade21100199,"Diffusers, Registers, and Grilles",0,15191566-6dcf-4a3c-bfca-b2fa5d44a1d2,50-F,50-F,Titus,Titus
2ad44287-47a4-4350-bea8-162662809cff,8f03a746-bcb9-4873-85c6-c892689b9077,FAN SCHEDULE,d5f5303b-9c62-4e9c-8399-0e1d0cccc722,EF-1,705363ff-26fc-4460-b413-8e1e894bc068,HVAC Fans,1,190dcdef-1243-4907-830b-76c07c8e9152,TBI-FS-4H42,TBI-FS-4H42,Greenheck,Greenheck
2ad44287-47a4-4350-bea8-162662809cff,c26f6752-4cd6-43e4-a897-80048e65cda4,ROOFTOP UNIT HEAT PUMP SCHEDULE,221b7765-21a4-4037-83a3-faa98e866f5a,RTU-1,8f0a3c4a-455a-4598-8294-0b49f76e5658,Air-Source Unitary Heat Pumps,2,c503428d-a445-42c0-bf18-a07e22049397,WHK300AS00,WHK300AS00,Trane,Trane
2ad44287-47a4-4350-bea8-162662809cff,c26f6752-4cd6-43e4-a897-80048e65cda4,ROOFTOP UNIT HEAT PUMP SCHEDULE,8660546f-bcd3-4ad4-83c1-69580908f73a,RTU-2,8f0a3c4a-455a-4598-8294-0b49f76e5658,Air-Source Unitary Heat Pumps,2,c503428d-a445-42c0-bf18-a07e22049397,WHK300AS00,WHK300AS00,Trane,Trane
2ad44287-47a4-4350-bea8-162662809cff,c26f6752-4cd6-43e4-a897-80048e65cda4,ROOFTOP UNIT HEAT PUMP SCHEDULE,a2631b2f-54f9-4ccf-85ae-2b68b353b609,RTU-3,8f0a3c4a-455a-4598-8294-0b49f76e5658,Air-Source Unitary Heat Pumps,2,c503428d-a445-42c0-bf18-a07e22049397,WHK300AS00,WHK300AS00,Trane,Trane
2bc9d0a1-6527-442e-a19d-2bff05761f56,d69237ba-a4f3-4c3a-8781-d3b401be0ae3,UNIT HEATER - ELECTRIC,5350e5df-8654-4691-ad75-bdd90182b801,EUH-1,3d63895f-b8c9-4a24-a60a-ea6460f15a2e,Electric Unit Heaters,0,f396c570-7cfb-4e54-b1c3-334695a9d73f,EUH Electric Unit Heater,EUH,Reznor,Reznor
2bc9d0a1-6527-442e-a19d-2bff05761f56,3e404e48-f950-4c88-8b46-d7bdf6f60bc3,KITCHEN MAKEUP AIR UNIT - GAS HEAT,6c118e1b-4dbf-4e7d-b0e4-98089f5b852e,KSF-4,05edafda-804f-4ad2-9e95-c541ad1bef26,"Packaged, Direct-Fired, Outdoor, Heating-Only Makeup-Air Units",0,4dd5e69a-ab6b-4d66-b798-a963a897c5bb,Direct Gas Heated Makeup Air XDGX,XDGX,Accurex,Accurex
2bc9d0a1-6527-442e-a19d-2bff05761f56,3e404e48-f950-4c88-8b46-d7bdf6f60bc3,KITCHEN MAKEUP AIR UNIT - GAS HEAT,7f04fbdb-5f84-487f-aea7-b8bd05011d48,KSF-3,05edafda-804f-4ad2-9e95-c541ad1bef26,"Packaged, Direct-Fired, Outdoor, Heating-Only Makeup-Air Units",0,4dd5e69a-ab6b-4d66-b798-a963a897c5bb,Direct Gas Heated Makeup Air XDGX,XDGX,Accurex,Accurex
2bc9d0a1-6527-442e-a19d-2bff05761f56,3e404e48-f950-4c88-8b46-d7bdf6f60bc3,KITCHEN MAKEUP AIR UNIT - GAS HEAT,a7c196b0-7ead-4890-adda-eccf9efd5d74,KSF-1,4bc17faf-7c15-41f7-86b0-76e2f7c5c64d,"Packaged, Outdoor, Heating-Only Makeup-Air Units",0,0f9f3d97-7127-4025-ae83-f1de765cbd70,XMSX Series,XMSX,Accurex,Accurex
2bc9d0a1-6527-442e-a19d-2bff05761f56,3e404e48-f950-4c88-8b46-d7bdf6f60bc3,KITCHEN MAKEUP AIR UNIT - GAS HEAT,a44026e8-03dd-4f17-89a5-bd90ec64dde4,KSF-2,05edafda-804f-4ad2-9e95-c541ad1bef26,"Packaged, Direct-Fired, Outdoor, Heating-Only Makeup-Air Units",0,4dd5e69a-ab6b-4d66-b798-a963a897c5bb,Direct Gas Heated Makeup Air XDGX,XDGX,Accurex,Accurex
2bc9d0a1-6527-442e-a19d-2bff05761f56,fac1db9f-00d0-44b2-a5bb-fba3624d7f75,DAMPER,fb04a49e-bab0-4bd1-ae5b-9bc1d33b1693,D-1,24074cf0-d09f-4f23-b6e5-866c864d4844,Air Coils,0,,,,,Price Industries
2bc9d0a1-6527-442e-a19d-2bff05761f56,fac1db9f-00d0-44b2-a5bb-fba3624d7f75,DAMPER,f329e10d-aaa6-45d7-a947-64fba94512ce,D-2,67515ee4-d441-4497-a6d2-dea4c565341c,Dampers,0,f6c36ec8-b84a-4469-833c-f9ce30f8d0c4,MD-35,MD-35,Ruskin,Ruskin
2bc9d0a1-6527-442e-a19d-2bff05761f56,fac1db9f-00d0-44b2-a5bb-fba3624d7f75,DAMPER,c409ff2e-f450-44a9-a46e-26dd9c878569,D-3,67515ee4-d441-4497-a6d2-dea4c565341c,Dampers,0,375f0057-2cb9-4115-a354-058e9957d203,CD60 Control Damper,CD60,Ruskin,Ruskin
2bc9d0a1-6527-442e-a19d-2bff05761f56,03aebe24-d2c4-4dbb-9171-0861250dcd6f,GRILLE,11608905-3a50-493d-b472-b88c4e960a90,H,8102129d-90c1-4eba-9f1e-4ade21100199,"Diffusers, Registers, and Grilles",0,e7763758-944e-4fd0-8876-0f1007026d1d,PAR,PAR,Titus,Titus
2bc9d0a1-6527-442e-a19d-2bff05761f56,03aebe24-d2c4-4dbb-9171-0861250dcd6f,GRILLE,e8c5392d-2b77-4142-ad01-268fbf1d01f3,C,8102129d-90c1-4eba-9f1e-4ade21100199,"Diffusers, Registers, and Grilles",0,023227c6-367e-41f2-8a0f-281090687ca9,OMNI,OMNI,Titus,Titus
2bc9d0a1-6527-442e-a19d-2bff05761f56,03aebe24-d2c4-4dbb-9171-0861250dcd6f,GRILLE,570a5b1e-c525-4048-b042-1c74c8c5305a,E,8102129d-90c1-4eba-9f1e-4ade21100199,"Diffusers, Registers, and Grilles",0,15191566-6dcf-4a3c-bfca-b2fa5d44a1d2,50-F,50-F,Titus,Titus
2bc9d0a1-6527-442e-a19d-2bff05761f56,03aebe24-d2c4-4dbb-9171-0861250dcd6f,GRILLE,06f99ba6-5f83-4d8b-99d2-13e6a53f3f5f,G,8102129d-90c1-4eba-9f1e-4ade21100199,"Diffusers, Registers, and Grilles",0,e7763758-944e-4fd0-8876-0f1007026d1d,PAR,PAR,Titus,Titus
2bc9d0a1-6527-442e-a19d-2bff05761f56,03aebe24-d2c4-4dbb-9171-0861250dcd6f,GRILLE,8e7ab5c9-0e43-4305-9951-3bd0518d93b1,A,8102129d-90c1-4eba-9f1e-4ade21100199,"Diffusers, Registers, and Grilles",0,10aa1871-c48a-4b99-af18-ce7c71f8d2f6,TMR,TMR,Titus,Titus
2bc9d0a1-6527-442e-a19d-2bff05761f56,03aebe24-d2c4-4dbb-9171-0861250dcd6f,GRILLE,ba29af70-cd93-4027-91b5-39717b5fdef3,F,42900260-9152-49ee-a2b5-4a4802e0bda7,Air Outlets and Inlets,0,8db74e91-ed51-469a-9c81-3fb504c3a2b9,350RL,350RL,Titus,Titus
2bc9d0a1-6527-442e-a19d-2bff05761f56,03aebe24-d2c4-4dbb-9171-0861250dcd6f,GRILLE,cc022a95-702d-4ccf-9347-05afd5c16295,D,8102129d-90c1-4eba-9f1e-4ade21100199,"Diffusers, Registers, and Grilles",0,023227c6-367e-41f2-8a0f-281090687ca9,OMNI,OMNI,Titus,Titus
2bc9d0a1-6527-442e-a19d-2bff05761f56,03aebe24-d2c4-4dbb-9171-0861250dcd6f,GRILLE,cb23a742-c58b-4d22-b711-432621bd91fa,B,42900260-9152-49ee-a2b5-4a4802e0bda7,Air Outlets and Inlets,0,9231029b-6ccf-4ae1-bc1c-15aa96225145,300RL,300RL,Titus,Titus
2bc9d0a1-6527-442e-a19d-2bff05761f56,b15de411-e7c5-49a5-be80-bdd99726b6cd,FAN SCHEDULE,58dff9c1-a29e-4d30-aeaa-9cf7611667c1,KEF-3,70453ac9-069e-4574-9d1e-42bbfd7fb5a9,HVAC Power Ventilators,0,b49d7127-ec11-4033-8774-3d33a2965f1b,XCUBE Belt Drive Upblast Exhaust Fan ,XCUBE,Accurex,Accurex
2bc9d0a1-6527-442e-a19d-2bff05761f56,b15de411-e7c5-49a5-be80-bdd99726b6cd,FAN SCHEDULE,055b3d85-d935-447c-827a-ab18050ce427,KEF-2,70453ac9-069e-4574-9d1e-42bbfd7fb5a9,HVAC Power Ventilators,0,e7be1bbb-f7a2-405b-ad96-ca12373d888e,XRUBS Series,XRUBS,Accurex,Accurex
2bc9d0a1-6527-442e-a19d-2bff05761f56,b15de411-e7c5-49a5-be80-bdd99726b6cd,FAN SCHEDULE,287c6b95-f6cb-41fb-969e-36b6b64740f1,DEF-1,70453ac9-069e-4574-9d1e-42bbfd7fb5a9,HVAC Power Ventilators,0,17b601d4-ab1c-46af-bb24-1599a41731e9,XCUE Direct Drive Upblast Exhaust Fan ,XCUE,Accurex,Accurex
2bc9d0a1-6527-442e-a19d-2bff05761f56,b15de411-e7c5-49a5-be80-bdd99726b6cd,FAN SCHEDULE,8ccf8fd8-19f2-4f43-b533-ca300368c81b,EF-2,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,a2ff7d15-e7ed-40f7-9c94-9661cc1b659b,SQ Centrifugal Inline Fan,SQ,Greenheck,Greenheck
2bc9d0a1-6527-442e-a19d-2bff05761f56,b15de411-e7c5-49a5-be80-bdd99726b6cd,FAN SCHEDULE,37a95bfd-1bce-4b4c-beb4-639a5a51c3bc,KEF-4,70453ac9-069e-4574-9d1e-42bbfd7fb5a9,HVAC Power Ventilators,0,b49d7127-ec11-4033-8774-3d33a2965f1b,XCUBE Belt Drive Upblast Exhaust Fan ,XCUBE,Accurex,Accurex
2bc9d0a1-6527-442e-a19d-2bff05761f56,b15de411-e7c5-49a5-be80-bdd99726b6cd,FAN SCHEDULE,ffdfa9ae-646b-4b9a-be71-a27ac033b886,KEF-1,70453ac9-069e-4574-9d1e-42bbfd7fb5a9,HVAC Power Ventilators,0,b49d7127-ec11-4033-8774-3d33a2965f1b,XCUBE Belt Drive Upblast Exhaust Fan ,XCUBE,Accurex,Accurex
2bc9d0a1-6527-442e-a19d-2bff05761f56,b15de411-e7c5-49a5-be80-bdd99726b6cd,FAN SCHEDULE,1f99ce20-5e72-48e7-8239-9716502a4b66,EF-1,5f8252fe-6cc4-47a4-be5d-e9608420df5b,Centrifugal HVAC Fans,0,a2ff7d15-e7ed-40f7-9c94-9661cc1b659b,SQ Centrifugal Inline Fan,SQ,Greenheck,Greenheck
2bc9d0a1-6527-442e-a19d-2bff05761f56,1a69c44c-4372-4ca3-a85a-c151ed578006,PACKAGED ROOFTOP UNIT - GAS HEAT,19b87008-77cf-488e-b30e-bbda854f0d51,RTU-1,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,9bfd94f3-b50b-4e22-8e1a-dfe8258b532e,DPSC,DPSC,Daikin AC,Daikin AC
2bc9d0a1-6527-442e-a19d-2bff05761f56,1a69c44c-4372-4ca3-a85a-c151ed578006,PACKAGED ROOFTOP UNIT - GAS HEAT,1ff3db81-b24a-4c36-a7b0-078c85715e22,RTU-2,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,9bfd94f3-b50b-4e22-8e1a-dfe8258b532e,DPSC,DPSC,Daikin AC,Daikin AC
2bc9d0a1-6527-442e-a19d-2bff05761f56,1a69c44c-4372-4ca3-a85a-c151ed578006,PACKAGED ROOFTOP UNIT - GAS HEAT,de5e3713-8ee5-4d84-85f9-e44188ac9458,RTU-3,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,9bfd94f3-b50b-4e22-8e1a-dfe8258b532e,DPSC,DPSC,Daikin AC,Daikin AC
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ca4ef8a3-5ab4-4671-93a7-e75e148afd93,PACKAGED ROOFTOP UNIT (SPECIFICATION 23 7400),c94e28ec-2be1-4c05-b507-1123c21eca87,RTU-5,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,9e483089-87b0-45a4-bfff-45fda053bed9,RT-40-7L-1-G0,RT-40-7L-1-G0,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ca4ef8a3-5ab4-4671-93a7-e75e148afd93,PACKAGED ROOFTOP UNIT (SPECIFICATION 23 7400),02ed838d-594b-4a61-b5fe-62b0e752be82,RTU-1,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,a629a864-9481-459b-8ebd-1ce37713b17b,RT-70-12.5L-1-G0,RT-70-12.5L-1-G0,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ca4ef8a3-5ab4-4671-93a7-e75e148afd93,PACKAGED ROOFTOP UNIT (SPECIFICATION 23 7400),a4b54e0a-54d7-4181-9632-a4a43523b94a,RTU-3,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,053b60fe-faf9-49d5-a254-8f6939749e76,RT-40-10L-1-G0,RT-40-10L-1-G0,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ca4ef8a3-5ab4-4671-93a7-e75e148afd93,PACKAGED ROOFTOP UNIT (SPECIFICATION 23 7400),a946133d-6599-4dea-915d-82436ebc85e2,RTU-2,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,c97d75f3-28a1-40ec-8a50-b9b27d56e7fa,RT-40-7-0-G0,RT-40-7-0-G0,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ca4ef8a3-5ab4-4671-93a7-e75e148afd93,PACKAGED ROOFTOP UNIT (SPECIFICATION 23 7400),44884a2f-ce8f-47d2-8c21-0e716401eedb,RTU-4,c9f534b8-3836-487c-b8c4-6faa10e0b1f2,Packaged Rooftop Air-Conditioning Units,0,9e483089-87b0-45a4-bfff-45fda053bed9,RT-40-7L-1-G0,RT-40-7L-1-G0,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ccfc4a27-95cc-46a0-9f10-e15e117e80d3,HVAC FANS (SPECIFICATION 23 3400),6d45148d-75b1-4d12-ad22-641c7663ef7f,EF-5,705363ff-26fc-4460-b413-8e1e894bc068,HVAC Fans,0,8568fbdc-2f72-4834-9fe9-5d3a6c8452a6,AX-90-190-0615-830,AX-90-190-0615-830,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ccfc4a27-95cc-46a0-9f10-e15e117e80d3,HVAC FANS (SPECIFICATION 23 3400),1732d375-d00f-4e32-9ce6-f582a019db9a,EF-9,705363ff-26fc-4460-b413-8e1e894bc068,HVAC Fans,0,8568fbdc-2f72-4834-9fe9-5d3a6c8452a6,AX-90-190-0615-830,AX-90-190-0615-830,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ccfc4a27-95cc-46a0-9f10-e15e117e80d3,HVAC FANS (SPECIFICATION 23 3400),3688ebea-e0f3-4ad5-b112-53c90664176e,EF-7,705363ff-26fc-4460-b413-8e1e894bc068,HVAC Fans,0,8568fbdc-2f72-4834-9fe9-5d3a6c8452a6,AX-90-190-0615-830,AX-90-190-0615-830,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ccfc4a27-95cc-46a0-9f10-e15e117e80d3,HVAC FANS (SPECIFICATION 23 3400),fe24c628-6425-4aed-a98c-5b7142509b9f,EF-2,705363ff-26fc-4460-b413-8e1e894bc068,HVAC Fans,0,8568fbdc-2f72-4834-9fe9-5d3a6c8452a6,AX-90-190-0615-830,AX-90-190-0615-830,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ccfc4a27-95cc-46a0-9f10-e15e117e80d3,HVAC FANS (SPECIFICATION 23 3400),76822cc2-eee5-4ef0-b977-e34b28ce223f,EF-4,705363ff-26fc-4460-b413-8e1e894bc068,HVAC Fans,0,8568fbdc-2f72-4834-9fe9-5d3a6c8452a6,AX-90-190-0615-830,AX-90-190-0615-830,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ccfc4a27-95cc-46a0-9f10-e15e117e80d3,HVAC FANS (SPECIFICATION 23 3400),d3998104-8ff0-491e-b533-53b9d46ffe7e,EF-6,705363ff-26fc-4460-b413-8e1e894bc068,HVAC Fans,0,8568fbdc-2f72-4834-9fe9-5d3a6c8452a6,AX-90-190-0615-830,AX-90-190-0615-830,Greenheck,Greenheck
7ff0ebe6-e0f1-47c4-928f-e3105d0a33ee,ccfc4a27-95cc-46a0-9f10-e15e117e80d3,HVAC FANS (SPECIFICATION 23 3400),dc367467-77b3-472c-9ded-2b5898238e43,EF-10,705363ff-26fc-4460-b413-8e1e894bc068,HVAC Fans,0,974368c7-11a8-4e4f-9897-0fabe39fdd00,AX-90-275-0620-A100,AX-90-275-0620-A100,Greenheck,Greenheck
