spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
ae721d00-0ddc-45c4-a237-f991f3b78e24,9aa95dd4-6d99-46ad-a8cc-891dba43f03a,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN MINIMUM SPEED SETPOINT","category":null}",SUPPLY FAN MINIMUM SPEED SETPOINT,,,Description
bb6a5716-0366-4405-b2d4-42bd7cddd7ca,9aa95dd4-6d99-46ad-a8cc-891dba43f03a,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
25ca1e3d-30b6-421d-a980-fdb89882ffad,9aa95dd4-6d99-46ad-a8cc-891dba43f03a,,,,,b5e91e48-bf45-7e1f-45c2-fca2f122a079,Cycles per Second,"{"kind":"flat","type":"Default Setpoint","unit":"HZ","value":"( )","category":null}",( ),HZ,,Default Setpoint
2de35761-7e25-4762-af8b-efc5314828a5,44fea7b0-3dda-4e7e-9126-918d64c7e153,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY FAN CONTROL OUTPUT - SPEED (PERCENT)","category":null}",SUPPLY FAN CONTROL OUTPUT - SPEED (PERCENT),,,Description
2238b60a-ae1f-46bc-b8f5-980499a00b83,44fea7b0-3dda-4e7e-9126-918d64c7e153,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AO","category":null}",AO,,,Point Type
b4d40ccd-c95c-4732-8f42-c9aa73b69d34,a861a7b5-b2b5-4fc5-aef4-d1f9788eaa5d,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"MIXED AIR TEMPERATURE","category":null}",MIXED AIR TEMPERATURE,,,Description
632d0048-61ec-4459-a834-31766e80e817,a861a7b5-b2b5-4fc5-aef4-d1f9788eaa5d,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AI","category":null}",AI,,,Point Type
fedfdd88-0480-4f75-a43b-8d553aaf5228,2cd0bb32-67ad-4874-ba2d-cf783b54cd8a,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"SUPPLY AIR DUCT STATIC PRESSURE SETPOINT","category":null}",SUPPLY AIR DUCT STATIC PRESSURE SETPOINT,,,Description
3c08a336-b238-4bc3-8c05-d87bc6471cee,2cd0bb32-67ad-4874-ba2d-cf783b54cd8a,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
282b2232-ca39-4570-94a8-44c5a764a1a7,71c45999-f44b-4793-ab58-69618fb5e9f5,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"OUTSIDE AIRFLOW QUANTITY (CFM)","category":null}",OUTSIDE AIRFLOW QUANTITY (CFM),,,Description
0042190a-a1c6-4514-9655-f253b95a339f,71c45999-f44b-4793-ab58-69618fb5e9f5,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AI","category":null}",AI,,,Point Type
b1e6a26e-24b4-4428-9ea1-774008fde035,43f703a7-42e5-4b1b-9833-2e37a42e8818,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RELIEF/EXHAUST AIR FILTER PRESSURE DIFFERENTIAL","category":null}",RELIEF/EXHAUST AIR FILTER PRESSURE DIFFERENTIAL,,,Description
ca682509-36ca-43eb-9485-586c39b9b306,43f703a7-42e5-4b1b-9833-2e37a42e8818,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AI","category":null}",AI,,,Point Type
93991fab-5c2b-4ffc-bbd1-5dbcd7a19d1e,a0608233-3ea5-48d9-b535-5c344810f1f9,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"MODE SWITCH DELAY","category":null}",MODE SWITCH DELAY,,,Description
915dc237-d158-4825-b244-47ae62d2d027,a0608233-3ea5-48d9-b535-5c344810f1f9,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
a7f7e789-8ecc-44a4-85e6-a8563ff1f3b1,a0608233-3ea5-48d9-b535-5c344810f1f9,,,,,f0f728ad-f301-2716-13cf-399e1d9d8d03,Minutes,"{"kind":"flat","type":"Default Setpoint","unit":"MIN","value":"2","category":null}",2,MIN,,Default Setpoint
b5d20d54-f1dd-4424-a4db-5680ef9d9200,f0a517c2-1fb2-4d00-a632-511f8dc4c836,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"\"X\" ZONE OCCUPANCY","category":null}","X" ZONE OCCUPANCY,,,Description
fb8f3a24-065c-40fe-817a-77b9472f5215,f0a517c2-1fb2-4d00-a632-511f8dc4c836,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
002a77f6-99db-4da0-9d9c-3899c2e05a15,bcb2e5ca-ec79-4353-a8c7-2bc49f1a95ef,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"TRIM AND RESPOND TIME DELAY","category":null}",TRIM AND RESPOND TIME DELAY,,,Description
568fc705-4fa8-4641-a1f8-f0625d761eba,bcb2e5ca-ec79-4353-a8c7-2bc49f1a95ef,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
